Lat,Long,Species_name,State_name,Avg_Leaves_fresh_pre_2020,Avg_Flowers_bud_pre_2020,Avg_Fruits_ripe_pre_2020,Avg_Leaves_fresh_post_2020,Avg_Flowers_bud_post_2020,Avg_Fruits_ripe_post_2020,Change_Leaves_fresh,Change_Flowers_bud,Change_Fruits_ripe
10.70061,76.74126,Neem-Azadirachta indica,Kerala,,,,1.0,-2.0,-2.0,,,
10.70102,76.28275,Mango (all varieties)-Mangifera indica,Kerala,,,,0.9090909090909091,1.6363636363636365,0.36363636363636365,,,
10.70277,75.98413,Mango (all varieties)-Mangifera indica,Kerala,,,,1.5,1.0,0.5,,,
10.7031,75.98405,Coconut palm-Cocos nucifera,Kerala,,,,2.0,1.0,1.0,,,
10.70316,76.3429,Jackfruit-Artocarpus heterophyllus,Kerala,,,,-2.0,-2.0,-2.0,,,
10.70385,76.60674,Amla-Phyllanthus emblica,Kerala,,,,0.75,0.0,0.75,,,
10.70891,76.7954,Coconut palm-Cocos nucifera,Kerala,,,,2.0,1.0,1.0,,,
10.70932,76.47221,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.71455,76.47238,Maulsari-Mimusops elengi,Kerala,,,,0.0,0.0,1.0,,,
10.71455,76.47238,Peepal-Ficus religiosa,Kerala,,,,1.0,-2.0,0.0,,,
10.71455,76.47238,Rain tree-Albizia saman,Kerala,,,,1.0,1.0,0.0,,,
10.71657,76.08589,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,0.0,0.0,,,
10.71775,76.59888,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,0.0,,,
10.71865,76.59923,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,0.0,0.0,,,
10.71889,76.5712,Mango (all varieties)-Mangifera indica,Kerala,,,,2.0,1.0,0.0,,,
10.71919,76.60121,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,2.0,0.0,,,
10.71919,76.60121,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.71929,76.60201,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,2.0,0.0,,,
10.72044,76.59962,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,1.0,1.0,,,
10.7209,76.60321,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,0.0,0.0,,,
10.72276,76.28264,Chandada-Macaranga peltata,Kerala,,,,2.0,0.0,0.0,,,
10.72345,76.60677,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,0.0,,,
10.72345,76.60677,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,1.0,0.0,,,
10.72539,76.59003,Devil's Tree-Alstonia scholaris,Kerala,,,,0.6666666666666666,0.0,0.0,,,
10.72557,76.5902,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,0.0,,,
10.72894,76.41959,Tamarind-Tamarindus indica,Kerala,,,,1.0,0.0,1.0,,,
10.72941,76.66661,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,1.0,0.0,,,
10.73019,76.42042,Mango (all varieties)-Mangifera indica,Kerala,,,,2.0,0.0,0.0,,,
10.73044,76.64038,Mango (all varieties)-Mangifera indica,Kerala,,,,0.0,1.0,0.0,,,
10.73083,76.41921,Mango (all varieties)-Mangifera indica,Kerala,,,,1.2,0.0,0.0,,,
10.73089,76.41938,Coconut palm-Cocos nucifera,Kerala,,,,1.6,1.36,1.24,,,
10.73114,76.78414,Coconut palm-Cocos nucifera,Kerala,,,,0.0,0.0,1.0,,,
10.73139,76.63251,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,2.0,0.0,,,
10.73192,76.68624,Custard apple-Annona squamosa,Kerala,,,,2.0,0.0,0.0,,,
10.7328,76.63561,Custard apple-Annona squamosa,Kerala,,,,1.0,1.0,1.0,,,
10.73283,76.63569,Custard apple-Annona squamosa,Kerala,,,,2.0,1.0,2.0,,,
10.73342,76.26446,Teak-Tectona grandis,Kerala,,,,1.4545454545454546,1.2727272727272727,0.8181818181818182,,,
10.73465,76.57828,Gulmohur-Delonix regia,Kerala,,,,0.0,0.0,1.0,,,
10.73482,76.57784,Gulmohur-Delonix regia,Kerala,,,,0.0,0.0,1.0,,,
10.73533,76.57838,Gulmohur-Delonix regia,Kerala,,,,0.0,0.0,1.0,,,
10.73539,76.55668,Mango (all varieties)-Mangifera indica,Kerala,,,,2.0,0.0,0.0,,,
10.73656,76.61718,Gulmohur-Delonix regia,Kerala,,,,1.5,0.0,1.0,,,
10.73656,76.61718,Mango (all varieties)-Mangifera indica,Kerala,,,,0.0,0.0,0.0,,,
10.7367,76.65201,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,0.0,,,
10.73863,76.5759,Pongam Tree-Pongamia pinnata,Kerala,,,,1.5,0.0,0.0,,,
10.73881,76.24452,Tamarind-Tamarindus indica,Kerala,,,,0.8181818181818182,0.7272727272727273,0.45454545454545453,,,
10.73902,76.57531,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,0.0,0.0,,,
10.73914,76.27216,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.375,0.0,0.25,,,
10.73923,76.57531,Rain tree-Albizia saman,Kerala,,,,2.0,2.0,2.0,,,
10.7395,76.27602,Mango (all varieties)-Mangifera indica,Kerala,,,,2.0,0.0,0.0,,,
10.7395,76.27602,Purple Bauhinia-Bauhinia purpurea,Kerala,,,,2.0,1.5,-0.5,,,
10.7395,76.27602,Red Silk Cotton-Bombax ceiba,Kerala,,,,2.0,0.0,0.0,,,
10.7395,76.48412,Red Silk Cotton-Bombax ceiba,Kerala,,,,0.0,0.0,0.0,,,
10.73971,76.57467,Rain tree-Albizia saman,Kerala,,,,2.0,2.0,1.0,,,
10.7399,76.64677,Mango (all varieties)-Mangifera indica,Kerala,,,,0.0,1.0,0.0,,,
10.7399,76.64677,Peepal-Ficus religiosa,Kerala,,,,0.0,-2.0,0.0,,,
10.7399,76.64677,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,2.0,0.0,,,
10.74001,76.57378,Rain tree-Albizia saman,Kerala,,,,2.0,2.0,1.0,,,
10.741,76.59794,Gulmohur-Delonix regia,Kerala,,,,1.0,2.0,1.0,,,
10.741,76.59794,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,0.0,0.0,,,
10.741,76.59794,Jamun-Syzygium cumini,Kerala,,,,1.0,0.0,1.5,,,
10.74118,76.59612,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,2.0,0.0,,,
10.74118,76.59612,Peepal-Ficus religiosa,Kerala,,,,0.0,-2.0,2.0,,,
10.74118,76.59616,Gulmohur-Delonix regia,Kerala,,,,0.0,0.0,1.0,,,
10.74122,76.59608,Mango (all varieties)-Mangifera indica,Kerala,,,,1.5,0.5,0.0,,,
10.74122,76.59608,Rain tree-Albizia saman,Kerala,,,,1.0,1.0,-1.0,,,
10.74367,76.27412,Devil's Tree-Alstonia scholaris,Kerala,,,,2.0,0.0,0.0,,,
10.74498,76.27445,Indian Almond-Terminalia catappa,Kerala,,,,0.0,0.0,0.0,,,
10.74514,76.52536,Coconut palm-Cocos nucifera,Kerala,,,,1.75,1.25,1.75,,,
10.74539,76.478,Teak-Tectona grandis,Kerala,,,,1.0,0.0,0.0,,,
10.74597,76.27457,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,0.0,0.0,,,
10.74613,76.82631,Guava tree-Psidium guajava,Kerala,,,,2.0,1.0,1.0,,,
10.74613,76.82631,Neem-Azadirachta indica,Kerala,,,,2.0,-2.0,-2.0,,,
10.74614,76.82649,Jackfruit-Artocarpus heterophyllus,Kerala,,,,2.0,-2.0,0.0,,,
10.74631,76.44347,Gulmohur-Delonix regia,Kerala,,,,1.0,2.0,0.5,,,
10.74639,76.50448,Mango (all varieties)-Mangifera indica,Kerala,,,,1.5,0.5,0.5,,,
10.74641,76.54316,Devil's Tree-Alstonia scholaris,Kerala,,,,1.0,0.0,0.0,,,
10.74641,76.54316,Indian Laburnum-Cassia fistula,Kerala,,,,0.5,0.75,0.75,,,
10.74641,76.54316,Mango (all varieties)-Mangifera indica,Kerala,,,,0.0,1.0,0.0,,,
10.74641,76.54316,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.74641,76.54316,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.74641,76.82642,Mango (all varieties)-Mangifera indica,Kerala,,,,2.0,2.0,1.0,,,
10.74656,76.82611,Coconut palm-Cocos nucifera,Kerala,,,,2.0,1.0,1.0,,,
10.74788,76.56616,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,1.0,0.0,,,
10.74839,76.57772,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,2.0,0.0,,,
10.75045,76.28034,Gulmohur-Delonix regia,Kerala,,,,0.0,0.0,0.0,,,
10.75143,76.4413,Rain tree-Albizia saman,Kerala,,,,1.0,0.0,0.0,,,
10.75163,76.50815,Neem-Azadirachta indica,Kerala,,,,2.0,1.0,0.0,,,
10.75317,76.48995,Gulmohur-Delonix regia,Kerala,,,,1.0,0.0,1.0,,,
10.75317,76.48995,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.7537,76.55943,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,0.0,0.0,,,
10.7537,76.55943,Rain tree-Albizia saman,Kerala,,,,2.0,2.0,1.5,,,
10.75399,76.51703,Tamarind-Tamarindus indica,Kerala,,,,2.0,2.0,0.0,,,
10.75404,76.51703,Coconut palm-Cocos nucifera,Kerala,,,,1.0,1.0,1.0,,,
10.75404,76.51703,Drumstick tree-Moringa oleifera,Kerala,,,,0.0,0.0,0.0,,,
10.75404,76.51703,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,0.0,0.0,,,
10.75404,76.51703,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,0.0,0.0,,,
10.75404,76.51703,Jamun-Syzygium cumini,Kerala,,,,1.0,0.0,0.0,,,
10.75404,76.51703,Mango (all varieties)-Mangifera indica,Kerala,,,,0.0,0.0,0.0,,,
10.75404,76.51703,Neem-Azadirachta indica,Kerala,,,,0.75,0.0,0.0,,,
10.75404,76.51703,Quickstick-Gliricidia sepium,Kerala,,,,0.0,1.0,0.0,,,
10.75404,76.51703,Teak-Tectona grandis,Kerala,,,,1.0,0.5,0.0,,,
10.7542,76.51725,Custard apple-Annona squamosa,Kerala,,,,1.0,1.0,0.3333333333333333,,,
10.7542,76.51725,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,1.0,0.0,,,
10.7542,76.51725,Mango (all varieties)-Mangifera indica,Kerala,,,,1.5,1.25,0.0,,,
10.75502,76.37675,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,1.0,0.0,,,
10.7556,76.5585,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,1.0,0.0,,,
10.75587,76.50347,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.75602,76.52342,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.75623,76.51877,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75631,76.5617,Mango (all varieties)-Mangifera indica,Kerala,,,,2.0,0.0,0.0,,,
10.75665,76.52036,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75672,76.52011,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75674,76.51287,Coconut palm-Cocos nucifera,Kerala,,,,1.0,2.0,0.0,,,
10.75674,76.5219,Peepal-Ficus religiosa,Kerala,,,,1.5,-2.0,0.0,,,
10.75674,76.5219,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.75674,76.5219,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75679,76.51965,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.6666666666666667,0.3333333333333333,0.6666666666666666,,,
10.75691,76.52071,Rain tree-Albizia saman,Kerala,,,,1.0,1.3333333333333333,0.6666666666666666,,,
10.75693,76.27624,Rain tree-Albizia saman,Kerala,,,,1.0,0.0,0.0,,,
10.75693,76.51863,Coconut palm-Cocos nucifera,Kerala,,,,1.0,0.3333333333333333,1.0,,,
10.75697,76.52138,Peepal-Ficus religiosa,Kerala,,,,2.0,-2.0,0.0,,,
10.75699,76.52074,Neem-Azadirachta indica,Kerala,,,,1.0,0.0,0.0,,,
10.75699,76.52074,Quickstick-Gliricidia sepium,Kerala,,,,0.0,0.0,0.0,,,
10.75699,76.52074,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75699,76.52074,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.75702,76.51777,Tamarind-Tamarindus indica,Kerala,,,,0.0,0.0,1.0,,,
10.75702,76.52113,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,1.2,0.0,,,
10.75702,76.52113,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,1.0,0.0,,,
10.75702,76.52113,Peepal-Ficus religiosa,Kerala,,,,0.0,-2.0,0.0,,,
10.75702,76.52113,Pongam Tree-Pongamia pinnata,Kerala,,,,1.0,0.0,0.0,,,
10.75702,76.52113,Purple Bauhinia-Bauhinia purpurea,Kerala,,,,0.0,1.0,1.0,,,
10.75702,76.52113,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75702,76.52113,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.75703,76.51776,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75703,76.51795,Peepal-Ficus religiosa,Kerala,,,,2.0,-2.0,2.0,,,
10.75706,76.51923,Indian Laburnum-Cassia fistula,Kerala,,,,0.0,0.0,0.0,,,
10.75708,76.51917,Tamarind-Tamarindus indica,Kerala,,,,0.0,0.0,0.0,,,
10.75712,76.5144,Peepal-Ficus religiosa,Kerala,,,,1.0,-2.0,0.0,,,
10.75712,76.5144,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.75712,76.51886,Chandada-Macaranga peltata,Kerala,,,,0.0,0.0,0.0,,,
10.75713,76.51722,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75713,76.51931,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75715,76.51718,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.75721,76.51665,Indian Almond-Terminalia catappa,Kerala,,,,2.0,2.0,0.0,,,
10.75724,76.51435,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,2.0,1.0,,,
10.75724,76.51435,Jamun-Syzygium cumini,Kerala,,,,1.0,0.0,0.0,,,
10.75724,76.51435,Wood Apple-Aegle marmelos,Kerala,,,,1.0,0.0,0.0,,,
10.75729,76.51086,Coconut palm-Cocos nucifera,Kerala,,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,,,
10.75729,76.51086,Mango (all varieties)-Mangifera indica,Kerala,,,,1.6666666666666667,0.0,0.0,,,
10.75729,76.51086,Tamarind-Tamarindus indica,Kerala,,,,1.6666666666666667,1.3333333333333333,2.0,,,
10.75732,76.51579,Indian Almond-Terminalia catappa,Kerala,,,,2.0,2.0,0.0,,,
10.75733,76.5154,Indian Almond-Terminalia catappa,Kerala,,,,2.0,2.0,0.0,,,
10.75737,76.51732,Indian Almond-Terminalia catappa,Kerala,,,,2.0,1.0,0.0,,,
10.75737,76.51732,Neem-Azadirachta indica,Kerala,,,,1.0,0.0,0.0,,,
10.75738,76.51611,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,1.0,0.5,,,
10.75738,76.51611,Quickstick-Gliricidia sepium,Kerala,,,,1.0,1.0,1.0,,,
10.75741,76.51635,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.75,0.5,0.0,,,
10.75741,76.51635,Rain tree-Albizia saman,Kerala,,,,1.0,1.0,0.0,,,
10.75741,76.51812,Tamarind-Tamarindus indica,Kerala,,,,1.0,0.0,1.0,,,
10.75742,76.51424,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,0.0,0.0,,,
10.75742,76.51424,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75742,76.51424,Wood Apple-Aegle marmelos,Kerala,,,,1.0,0.0,0.0,,,
10.75743,76.51353,Coconut palm-Cocos nucifera,Kerala,,,,1.0,1.5,0.0,,,
10.75743,76.51353,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.75743,76.51353,Rain tree-Albizia saman,Kerala,,,,1.0,1.0,0.0,,,
10.75747,76.51351,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.75747,76.51351,Rain tree-Albizia saman,Kerala,,,,1.0,0.0,0.0,,,
10.75751,76.51153,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75752,76.51591,Quickstick-Gliricidia sepium,Kerala,,,,1.0,0.0,0.0,,,
10.7576,76.51349,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,1.0,0.5,,,
10.7576,76.51349,Pongam Tree-Pongamia pinnata,Kerala,,,,1.0,0.3333333333333333,0.3333333333333333,,,
10.7576,76.51349,Rain tree-Albizia saman,Kerala,,,,0.5,1.0,0.0,,,
10.7576,76.51349,Teak-Tectona grandis,Kerala,,,,1.3333333333333333,1.3333333333333333,0.0,,,
10.7576,76.51507,Indian Almond-Terminalia catappa,Kerala,,,,2.0,2.0,0.0,,,
10.75761,76.51343,Coconut palm-Cocos nucifera,Kerala,,,,1.0,1.0,0.0,,,
10.75761,76.51343,Neem-Azadirachta indica,Kerala,,,,1.0,0.0,0.0,,,
10.75761,76.51343,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.75761,76.51343,Purple Bauhinia-Bauhinia purpurea,Kerala,,,,1.0,2.0,0.0,,,
10.75761,76.51343,True Ashoka-Saraca asoca,Kerala,,,,1.0,0.0,0.0,,,
10.75766,76.51496,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,0.0,0.0,,,
10.75766,76.51496,Neem-Azadirachta indica,Kerala,,,,0.0,0.0,0.0,,,
10.75766,76.51496,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75767,76.51377,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.75769,76.52527,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.75775,76.51574,Indian Laburnum-Cassia fistula,Kerala,,,,0.0,1.0,0.0,,,
10.75775,76.51574,Neem-Azadirachta indica,Kerala,,,,2.0,0.0,0.0,,,
10.75786,76.51316,Drumstick tree-Moringa oleifera,Kerala,,,,1.0,0.0,0.0,,,
10.75786,76.51316,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,2.0,0.0,,,
10.75786,76.51316,Pongam Tree-Pongamia pinnata,Kerala,,,,1.0,0.0,0.0,,,
10.75791,76.53015,Jackfruit-Artocarpus heterophyllus,Kerala,,,,2.0,2.0,0.0,,,
10.75798,76.51818,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.75798,76.51818,Tamarind-Tamarindus indica,Kerala,,,,0.0,0.0,1.0,,,
10.75812,76.40564,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,0.0,0.0,,,
10.75816,76.51928,Peepal-Ficus religiosa,Kerala,,,,0.0,-2.0,-1.0,,,
10.75818,76.51924,Tamarind-Tamarindus indica,Kerala,,,,0.0,0.0,1.0,,,
10.75847,76.51331,Coconut palm-Cocos nucifera,Kerala,,,,1.0,1.0,0.0,,,
10.75847,76.51331,Indian Almond-Terminalia catappa,Kerala,,,,1.5,0.5,0.0,,,
10.75847,76.51331,Neem-Azadirachta indica,Kerala,,,,1.0,0.0,0.0,,,
10.75847,76.51331,Purple Bauhinia-Bauhinia purpurea,Kerala,,,,0.5,0.5,0.0,,,
10.75847,76.51331,True Ashoka-Saraca asoca,Kerala,,,,1.0,0.0,0.0,,,
10.75862,76.43797,Jackfruit-Artocarpus heterophyllus,Kerala,,,,2.0,0.5,0.0,,,
10.75879,76.55119,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,1.0,0.0,,,
10.75879,76.55119,Peepal-Ficus religiosa,Kerala,,,,2.0,-2.0,-1.0,,,
10.75881,76.52115,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,2.0,1.0,,,
10.75894,76.52442,Mango (all varieties)-Mangifera indica,Kerala,,,,0.0,1.0,0.0,,,
10.75912,76.55065,Peepal-Ficus religiosa,Kerala,,,,2.0,-2.0,0.0,,,
10.75913,76.55058,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,0.0,0.0,,,
10.75913,76.55114,Indian Laburnum-Cassia fistula,Kerala,,,,0.0,1.0,1.0,,,
10.75955,76.53279,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,0.0,,,
10.7597,76.55043,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,-1.0,,,
10.75976,76.54956,Rain tree-Albizia saman,Kerala,,,,2.0,2.0,1.0,,,
10.75979,76.53494,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,2.0,,,
10.75982,76.51069,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,0.0,,,
10.76016,76.5202,Guava tree-Psidium guajava,Kerala,,,,2.0,1.0,0.0,,,
10.76016,76.5202,Gulmohur-Delonix regia,Kerala,,,,2.0,0.0,1.0,,,
10.76016,76.5202,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,2.0,0.5,,,
10.76016,76.5202,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,0.5,0.0,,,
10.76016,76.5202,Jamun-Syzygium cumini,Kerala,,,,1.0,1.0,0.0,,,
10.76016,76.5202,Mango (all varieties)-Mangifera indica,Kerala,,,,0.6666666666666666,0.0,0.0,,,
10.76016,76.5202,Neem-Azadirachta indica,Kerala,,,,1.6666666666666667,0.6666666666666666,-0.6666666666666666,,,
10.76016,76.5202,Pongam Tree-Pongamia pinnata,Kerala,,,,2.0,1.0,0.0,,,
10.76016,76.5202,Quickstick-Gliricidia sepium,Kerala,,,,1.5,0.0,1.0,,,
10.76018,76.52017,Jamun-Syzygium cumini,Kerala,,,,1.0,0.0,1.0,,,
10.76018,76.52021,Amla-Phyllanthus emblica,Kerala,,,,0.0,0.0,0.0,,,
10.76018,76.52021,Coconut palm-Cocos nucifera,Kerala,,,,1.0,1.3,0.8,,,
10.76018,76.52021,Custard apple-Annona squamosa,Kerala,,,,0.0,0.0,0.5,,,
10.76018,76.52021,Drumstick tree-Moringa oleifera,Kerala,,,,1.0,1.3333333333333333,-0.6666666666666666,,,
10.76018,76.52021,Guava tree-Psidium guajava,Kerala,,,,1.0,0.0,0.25,,,
10.76018,76.52021,Gulmohur-Delonix regia,Kerala,,,,0.6666666666666666,0.0,1.4444444444444444,,,
10.76018,76.52021,Indian Laburnum-Cassia fistula,Kerala,,,,0.6,0.0,0.2,,,
10.76018,76.52021,Jamun-Syzygium cumini,Kerala,,,,0.16666666666666666,0.0,0.0,,,
10.76018,76.52021,Mango (all varieties)-Mangifera indica,Kerala,,,,0.46153846153846156,0.5384615384615384,0.0,,,
10.76018,76.52021,Neem-Azadirachta indica,Kerala,,,,0.5,0.0,0.0,,,
10.76018,76.52021,Pongam Tree-Pongamia pinnata,Kerala,,,,0.0,0.0,0.0,,,
10.76018,76.52021,Quickstick-Gliricidia sepium,Kerala,,,,0.8,0.0,0.0,,,
10.76018,76.52021,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.76018,76.52021,Red Silk Cotton-Bombax ceiba,Kerala,,,,2.0,0.0,0.0,,,
10.76018,76.52021,Tamarind-Tamarindus indica,Kerala,,,,0.3333333333333333,0.0,0.3333333333333333,,,
10.76018,76.52021,Teak-Tectona grandis,Kerala,,,,0.14285714285714285,0.0,0.0,,,
10.76018,76.52021,Wood Apple-Aegle marmelos,Kerala,,,,1.0,0.0,0.0,,,
10.76024,76.4054,Neem-Azadirachta indica,Kerala,,,,1.0,0.0,0.0,,,
10.76029,76.54208,Devil's Tree-Alstonia scholaris,Kerala,,,,1.0,0.0,0.0,,,
10.76031,76.54879,Peepal-Ficus religiosa,Kerala,,,,2.0,-2.0,0.0,,,
10.76032,76.51733,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,2.0,0.0,,,
10.76059,76.46151,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,0.0,0.0,,,
10.76065,76.54378,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,2.0,2.0,,,
10.76066,76.54391,Indian Laburnum-Cassia fistula,Kerala,,,,2.0,0.0,1.0,,,
10.76071,76.52095,Gulmohur-Delonix regia,Kerala,,,,0.5,2.0,0.0,,,
10.76071,76.52095,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,2.0,1.0,,,
10.76076,76.54371,Indian Laburnum-Cassia fistula,Kerala,,,,1.0,1.0,1.0,,,
10.76078,76.54421,Indian Laburnum-Cassia fistula,Kerala,,,,0.0,1.0,-2.0,,,
10.76084,76.54412,Indian Laburnum-Cassia fistula,Kerala,,,,0.0,2.0,2.0,,,
10.76089,76.52087,Gulmohur-Delonix regia,Kerala,,,,0.782608695652174,0.10869565217391304,0.8260869565217391,,,
10.76102,76.37816,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.1666666666666667,0.8333333333333334,0.0,,,
10.76113,76.52058,Gulmohur-Delonix regia,Kerala,,,,1.0,2.0,0.0,,,
10.76113,76.52058,Neem-Azadirachta indica,Kerala,,,,2.0,0.0,0.0,,,
10.76132,76.52031,Amla-Phyllanthus emblica,Kerala,,,,1.2641509433962264,0.22641509433962265,0.05660377358490566,,,
10.76132,76.52031,Guava tree-Psidium guajava,Kerala,,,,1.0943396226415094,0.4528301886792453,0.33962264150943394,,,
10.76132,76.52031,Jamun-Syzygium cumini,Kerala,,,,0.6730769230769231,0.1346153846153846,0.019230769230769232,,,
10.76132,76.52031,Mango (all varieties)-Mangifera indica,Kerala,,,,0.5,0.5,1.0,,,
10.76132,76.52031,Quickstick-Gliricidia sepium,Kerala,,,,1.2307692307692308,0.21153846153846154,0.17307692307692307,,,
10.76132,76.52031,Tamarind-Tamarindus indica,Kerala,,,,2.0,2.0,0.0,,,
10.76134,76.52095,Gulmohur-Delonix regia,Kerala,,,,2.0,2.0,1.0,,,
10.76134,76.52095,Mango (all varieties)-Mangifera indica,Kerala,,,,0.0,0.0,1.0,,,
10.76134,76.52095,Pongam Tree-Pongamia pinnata,Kerala,,,,1.0,0.0,1.5,,,
10.76134,76.52095,Teak-Tectona grandis,Kerala,,,,1.0,0.0,0.0,,,
10.76155,76.5205,Coconut palm-Cocos nucifera,Kerala,,,,1.0,1.0,1.0,,,
10.76155,76.5205,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,0.0,0.0,,,
10.76171,76.54228,Devil's Tree-Alstonia scholaris,Kerala,,,,0.0,0.0,0.0,,,
10.76174,76.65473,Teak-Tectona grandis,Kerala,,,,0.0,0.0,0.0,,,
10.76176,76.65679,Gulmohur-Delonix regia,Kerala,,,,1.0,2.0,1.0,,,
10.76177,76.51852,Rain tree-Albizia saman,Kerala,,,,0.0,0.0,0.0,,,
10.76199,76.52108,Jamun-Syzygium cumini,Kerala,,,,1.0,0.0,-1.0,,,
10.76317,76.48979,Jackfruit-Artocarpus heterophyllus,Kerala,,,,1.0,2.0,1.0,,,
10.76377,76.5198,Mango (all varieties)-Mangifera indica,Kerala,,,,1.0,1.6666666666666667,0.0,,,
10.76387,76.35171,Teak-Tectona grandis,Kerala,,,,2.0,0.0,2.0,,,
